Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL
2018-06-07,45.711158752441406,45.88600528353246,45.4465202208385,45.871828927539184,85388800
2018-06-08,45.29530715942383,45.36619255636937,44.839284141914064,45.170077853818505,106627200
2018-06-11,45.184268951416016,45.35911917353436,44.94326357071777,45.21262528267281,73234000
2018-06-12,45.43234634399414,45.5103199115925,45.1653462736162,45.22205530606428,67644400
2018-06-13,45.05902862548828,45.57412585411727,44.997596532601726,45.465434422445746,86553600
2018-06-14,45.082664489746094,45.264602874000786,44.94562032027727,45.25987621839653,86440400
2018-06-15,44.619544982910156,44.931439323743355,44.48250082757874,44.900721473557255,246876800
2018-06-18,44.59592056274414,44.70933505205634,44.23204381835266,44.392717649811416,73939600
2018-06-19,43.8752555847168,44.026476094306425,43.34598199846244,43.74529961427696,134314000
2018-06-20,44.06663513183594,44.232031968895384,43.88469680838022,44.031194240101996,82514800
2018-06-21,43.82090759277344,44.503763149833475,43.69803981348712,44.24385123314723,102847600
2018-06-22,43.69331359863281,43.98393975902918,43.641331214772514,43.976851579901044,108801600
2018-06-25,43.04354476928711,43.693321073318046,42.70329769140621,43.33417097940136,126652400
2018-06-26,43.577545166015625,44.07373946444373,43.13097173958312,43.237301664519116,98276800
2018-06-27,43.51374053955078,44.25094001454132,43.483022692965825,43.76656067524056,101141200
2018-06-28,43.83035659790039,43.998118578793665,43.42867750109825,43.49956289591767,69460800
2018-06-29,43.738216400146484,44.22968401345426,43.21839606475345,44.017027781669555,90950800
2018-07-02,44.2273063659668,44.2556626854085,43.33888647337589,43.43340152921368,70925200
2018-07-03,43.457035064697266,44.40925233310828,43.36724664755097,44.371446304269696,55819200
2018-07-05,43.806732177734375,44.04537958202898,43.542097184453866,43.773652803574315,66416800
2018-07-06,44.413978576660156,44.52266640183763,43.75947567930748,43.811458067133685,69940800
2018-07-09,45.03065872192383,45.054284776918784,44.7282178171006,44.775473532470485,79026400
2018-07-10,44.97633361816406,45.19607440885067,44.936162457669376,45.061395383515986,63756400
2018-07-11,44.3927001953125,44.84163492613798,44.328902992803975,44.53919400329931,75326000
2018-07-12,45.136993408203125,45.22678180793195,44.73058769047775,44.78257006870174,72164400
2018-07-13,45.207889556884766,45.328392223058444,45.106286300581004,45.148818986242105,50055600
2018-07-16,45.108642578125,45.5197713616683,44.99286298445019,45.25277488642188,60172400
2018-07-17,45.23625564575195,45.335493801113714,44.70462035285373,44.83457636774981,62138000
2018-07-18,44.98813247680664,45.31892974238022,44.87707954687457,45.314203088554464,65573600
2018-07-19,45.33784484863281,45.4961535429184,44.82038608075732,44.82038608075732,81147200
2018-07-20,45.23387145996094,45.467788564209,44.93379201323359,45.31420655424046,82704800
2018-07-23,45.2740478515625,45.356748091781846,44.78966845609519,45.05430345618675,63957600
2018-07-24,45.602481842041016,45.75842901829502,45.37801438824719,45.47252586182934,74791600
2018-07-25,46.032508850097656,46.03959702904006,45.46779082155878,45.61664979011127,66839600
2018-07-26,45.88837814331055,46.301872087879055,45.74660734873463,45.98288960277378,76304000
2018-07-27,45.125186920166016,46.11993686334562,44.91726097420194,46.07268113041657,96096000
2018-07-30,44.87236022949219,45.41344496266558,44.673884016873366,45.3425595709072,84118000
2018-07-31,44.96214294433594,45.39926650211066,44.7376755519843,44.96450807402614,157492000
2018-08-01,47.61085891723633,47.67229098564438,46.620836013510925,47.050871308507034,271742800
2018-08-02,49.002586364746094,49.23650714117272,47.33916054852433,47.3935044683634,249616000
2018-08-03,49.14435577392578,49.321567494955595,48.55128490676838,48.91752318463968,133789600
2018-08-06,49.39952850341797,49.44205757505029,48.92696403436133,49.146704781889895,101701600
2018-08-07,48.93642044067383,49.50113491433572,48.853720205108345,49.45860583687777,102349600
2018-08-08,48.96950912475586,49.10182664251411,48.32445942299341,48.6859710716479,90102000
2018-08-09,49.35463333129883,49.567285896039586,48.95767731030051,49.5082153385693,93970400
2018-08-10,49.2076301574707,49.579896047747305,49.00371461649687,49.16732173423497,98444800
2018-08-13,49.525360107421875,50.01855128909105,49.247940746112796,49.62968949827844,103563600
2018-08-14,49.73402404785156,49.92608334729282,49.38072741362771,49.83124041014503,82992000
2018-08-15,49.85020065307617,49.968756111957894,49.397317931821874,49.60834650391032,115230400
2018-08-16,50.580501556396484,50.6966835879054,50.14184492136275,50.208235687375094,114001600
2018-08-17,51.59059524536133,51.6783251294175,50.54256539610912,50.60895616534496,141708000
2018-08-20,51.08792495727539,51.96997432951349,51.00493468068665,51.71389769700858,121150800
2018-08-21,50.98832702636719,51.49811763900406,50.74884631665166,51.40564453148764,104639200
2018-08-22,50.99070358276367,51.30131830611395,50.70379778037172,50.765448934519426,76072400
2018-08-23,51.09503173828125,51.464924182181704,50.88400317128546,50.89585582246721,75532800
2018-08-24,51.25389862060547,51.42935839026841,51.004931424758055,51.35822800690538,73905600
2018-08-27,51.67595291137695,51.86564236521051,51.29420419707113,51.48863326418211,82100400
2018-08-28,52.09326934814453,52.29244165624201,51.90832311662178,51.92966223148389,91107200
2018-08-29,52.87099838256836,52.9919272820666,52.02451417621045,52.19997396289268,109019200
2018-08-30,53.35707473754883,54.122942063554966,52.733471805257224,52.93501755221845,195175200
2018-08-31,53.97355651855469,54.267571725521584,53.587064585238195,53.70798984442375,173360400
2018-09-04,54.14665985107422,54.34108896006323,53.736458896649175,54.1585161228723,109560400
2018-09-05,53.793357849121094,54.45726920533211,53.3736740899167,54.296035502637366,133332000
2018-09-06,52.899444580078125,53.90716593065943,52.47264422563863,53.6415992556608,137160000
2018-09-07,52.4726448059082,53.43768432270481,52.332750238135965,52.60305652926594,150479200
2018-09-10,51.768428802490234,52.60306027336048,51.32740233630588,52.38965826957899,158066000
2018-09-11,53.0772819519043,53.18398114443549,51.3487412844018,51.69255140168033,142996000
2018-09-12,52.41811752319336,53.349961785731736,52.126468460452756,53.33573570813967,197114800
2018-09-13,53.684295654296875,54.14429151556606,52.77379039666529,52.999045094846494,166825600
2018-09-14,53.07490539550781,53.78623812777864,52.76192087468184,53.52778810337966,127997200
2018-09-17,51.66173553466797,52.863886183544494,51.51709770879258,52.67419669776966,148780400
2018-09-18,51.74708557128906,52.60305608904145,51.48151889557614,51.640382768873216,126286800
2018-09-19,51.77790832519531,52.07429696307462,51.04997971193693,51.80873390130288,108495200
2018-09-20,52.17152404785156,52.70502370589324,51.96286524604913,52.22131894120027,106435200
2018-09-21,51.60956954956055,52.48687932912805,51.521836038985654,52.349354545818954,384986800
2018-09-24,52.35171890258789,52.463161325425574,51.36534021627481,51.41039187036139,110773600
2018-09-25,52.683685302734375,52.833066366781274,52.09327770400126,52.10513397572384,98217600
2018-09-26,52.26399612426758,53.053576036425326,52.10750202606852,52.401520911955295,95938800
2018-09-27,53.33810806274414,53.69140468460075,53.0037807512583,53.07017514656896,120724800
2018-09-28,53.525428771972656,53.549137696873096,53.117597636213965,53.300170468249014,91717600
2018-10-01,53.885833740234375,54.397994265747464,53.67006552324894,54.04944087627544,94403200
2018-10-02,54.36479187011719,54.5355120232843,53.73644937445043,53.88345698822329,99152800
2018-10-03,55.026336669921875,55.358290533206585,54.483350600232036,54.547371566017574,114619200
2018-10-04,54.05891799926758,55.092721717820574,53.760155935330346,54.720455850224305,128168000
2018-10-05,53.181602478027344,54.158501851959784,52.301923060010964,54.051802669944955,134322000
2018-10-08,53.058326721191406,53.30255074903662,52.21183875860098,52.68843415932977,118655600
2018-10-09,53.793357849121094,53.888204396023134,52.697906463089694,53.02749052526942,107564000
2018-10-10,51.301326751708984,53.67006651234133,51.227822933994126,53.45903790553612,167962400
2018-10-11,50.84843063354492,52.04584137511967,50.3433868882029,50.865030132822305,212497600
2018-10-12,52.664703369140625,52.84727977943593,51.415127884018034,52.263985359932555,161351600
2018-10-15,51.53842544555664,52.59831145957878,51.51708633285087,52.43944759050496,123164000
2018-10-16,52.674190521240234,52.87336644786293,51.39616278070378,51.910693053592425,116736000
2018-10-17,52.44655990600586,52.790369983179914,52.007903299181095,52.709753146495686,91541600
2018-10-18,51.220703125,52.102756057051366,50.50462711714634,51.65698635946986,130325200
2018-10-19,52.00080108642578,52.463166708392414,51.55503134933697,51.70441240336693,132314800
2018-10-22,52.31852340698242,52.96109559648838,51.91306575711629,52.114607869673115,115168400
2018-10-23,52.81171417236328,52.93501286374928,50.907713775149524,51.175650272384814,155071200
2018-10-24,51.00018310546875,53.16737660768849,50.86977138560359,52.78088829721114,163702000
2018-10-25,52.11698913574219,52.491624882422045,51.39379999240531,51.621428103334296,119423200
2018-10-26,51.28709411621094,52.20945547540686,50.426380295404556,51.192247574812846,189033600
2018-10-29,50.324424743652344,52.09090043654111,48.86619036324804,51.972344972346896,183742000
2018-10-30,50.57575607299805,51.02152210808481,49.620199428271974,50.06596546335874,146640000
2018-10-31,51.894100189208984,52.27110571342019,51.362970384025495,51.424621543624724,153435600
2018-11-01,52.690792083740234,52.72398746980492,51.408021061480326,51.93915085654104,233292800
2018-11-02,49.19578170776367,50.65875591880684,48.70970350884678,49.68660313899923,365314800
2018-11-05,47.7991943359375,48.46310570278856,46.98827534156456,48.4417665861533,264654800
2018-11-06,48.31609344482422,48.54134809644701,47.82290229437271,47.87743679322284,127531600
2018-11-07,49.78144073486328,49.80752308277761,48.40145695637346,48.837740214189594,133697600
2018-11-08,49.60773849487305,49.995575306650395,49.19372470423426,49.962264102620765,101450400
2018-11-09,48.65122604370117,49.01764928927331,48.12300292754273,48.90819974593897,137463200
2018-11-12,46.200469970703125,47.55196113045554,46.11005227310484,47.34971216392766,204542000
2018-11-13,45.738868713378906,46.91666232300983,45.553277169104916,45.59610794197945,187531600
2018-11-14,44.44687271118164,46.274237011538084,44.2398639327732,46.1362323694825,243204000
2018-11-15,45.543758392333984,45.67700322291198,44.47065462981965,44.82518390668914,185915200
2018-11-16,46.04818344116211,46.39081505897768,45.0797767733839,45.327230924778966,147713200
2018-11-19,44.223209381103516,45.374829798360686,44.016204236900485,45.20827372655078,167701200
2018-11-20,42.110313415527344,43.17865753982973,41.7605438730966,42.44104746094793,271300800
2018-11-21,42.06272506713867,42.89313089673163,42.00800028423962,42.76464220391683,124496800
2018-11-23,40.994380950927734,42.01989789459456,40.94917573156791,41.62491951421102,94496000
2018-11-26,41.54877853393555,41.62729859680167,40.5113675567691,41.458364462378924,179994000
2018-11-27,41.4583625793457,41.58446956319541,40.65888990269772,40.808788533497605,165549600
2018-11-28,43.052547454833984,43.135823663787434,41.62253625141104,42.05082582673446,184250000
2018-11-29,42.72180938720703,43.49510862501545,42.281622214964095,43.4617974184589,167080000
2018-11-30,42.491024017333984,42.90741606161608,42.12221890912545,42.89789649601107,158126000
2018-12-03,43.975746154785156,44.004297581060094,43.116788984737276,43.89008824531101,163210000
2018-12-04,42.04130935668945,43.39755663566441,41.94137572883335,43.05492497978663,165377200
2018-12-06,41.572566986083984,41.58684269868823,40.549431891872544,40.868268242197985,172393600
2018-12-07,40.0902214050293,41.517851060130326,40.04501255171377,41.27991278428015,169126400
2018-12-10,40.35432815551758,40.470915572966724,38.862454329799945,39.25981076673073,248104000
2018-12-11,40.12352752685547,40.875409623836234,39.73568702462761,40.84448012074256,189126800
2018-12-12,40.23535919189453,40.90634316336405,40.21632369637525,40.544676009796696,142510800
2018-12-13,40.675540924072266,41.06100333718601,40.34242884424496,40.5660913681216,127594400
2018-12-14,39.374019622802734,40.230598753946886,39.32643270010572,40.21156325873819,162814800
2018-12-17,39.00759506225586,40.05690355629538,38.71968819868233,39.36688049224076,177151600
2018-12-18,39.514404296875,39.86179208564838,39.11466617547559,39.350226334370745,135366000
2018-12-19,38.28187942504883,39.842753541024855,37.853589910141004,39.49774385397237,196189200
2018-12-20,37.31584930419922,38.57216274215254,36.95180413926098,38.16528681217215,259092000
2018-12-21,35.86443328857422,37.632316466814686,35.602703378224795,37.32299599944741,382978400
2018-12-24,34.93647003173828,36.05953874481097,34.87936355067301,35.2505466009743,148676800
2018-12-26,37.39675521850586,37.41103093294613,34.91030117218417,35.28624405192659,234330000
2018-12-27,37.154056549072266,37.30158073396154,35.7073951737711,37.08029627195242,212468400
2018-12-28,37.173095703125,37.71797638628019,36.773361143660004,37.47527832909076,169165600
2018-12-31,37.53237533569336,37.917834082129794,37.23257086122143,37.720344928030535,140014000
2019-01-02,37.57520294189453,37.796487372519124,36.697210336780685,36.854250431978905,148158800
2019-01-03,33.83244323730469,34.67236504107236,33.78723438504044,34.258351143686504,365248800
2019-01-04,35.27672576904297,35.345729898875284,34.21552314309918,34.3892170595102,234428400
2019-01-07,35.19821548461914,35.41236216043812,34.71520096420469,35.38142901566797,219111200
2019-01-08,35.86919021606445,36.1237858793811,35.33858894951646,35.58604312532892,164101200
2019-01-09,36.47831344604492,36.768598408813624,35.602702406686625,35.99767715234844,180396400
2019-01-10,36.59490966796875,36.635358741524236,35.89537051561475,36.28558916534723,143122800
2019-01-11,36.23561477661133,36.57110858307444,36.05002323062101,36.37600110449598,108092800
2019-01-14,35.69074249267578,35.992925129029125,35.505150922165875,35.89299148572764,129756800
2019-01-15,36.421207427978516,36.49734577535337,35.70263294063492,35.754979642864214,114843600
2019-01-16,36.866153717041016,37.089816257077324,36.40455292260857,36.42358841863822,122278800
2019-01-17,37.085052490234375,37.5133420282532,36.46641164302394,36.69007415902539,119284800
2019-01-18,37.313480377197266,37.56569435663353,37.11360947574702,37.47527665432627,135004000
2019-01-22,36.47593307495117,37.292059498948234,36.314133183117846,37.215921149758586,121576000
2019-01-23,36.62346267700195,36.913747693269144,36.095239360886275,36.678187469385016,92522400
2019-01-24,36.33317184448242,36.756701659961614,36.10475314635756,36.66866566491867,101766000
2019-01-25,37.537132263183594,37.625171873385156,36.71862783649916,36.99463341228096,134142000
2019-01-28,37.18973922729492,37.19687708242867,36.56158256098487,37.068388428724006,104768400
2019-01-29,36.80429458618164,37.62518462759539,36.66867164280698,37.17785946075547,166348800
2019-01-30,39.31930160522461,39.533444609513445,38.124850397669945,38.84342503511599,244439200
2019-01-31,39.60244369506836,40.21156504622559,39.15511861440305,39.52392363533564,162958400
2019-02-01,39.621490478515625,40.20681671868992,39.48110410894883,39.726183921317705,130672400
2019-02-04,40.746917724609375,40.84447326029848,39.802302757563595,39.83323588611109,125982000
2019-02-05,41.4440803527832,41.65822694434279,41.008656574309036,41.13000376807158,144406400
2019-02-06,41.4583625793457,41.77482089204486,41.127628552346515,41.55591450394574,112958400
2019-02-07,40.67316818237305,41.38698298759363,40.53040376906899,41.02055602108315,126966800
2019-02-08,40.720951080322266,40.78069075259095,40.24542197642421,40.38163017938253,95280000
2019-02-11,40.48678207397461,40.912132033037096,40.44377124617382,40.87389775528878,83973600
2019-02-12,40.83565139770508,40.861937000103666,40.55128996618045,40.64687563227546,89134000
2019-02-13,40.66598892211914,41.215594649284824,40.60386097412384,40.9551305471018,89960800
2019-02-14,40.81414794921875,40.92406691272864,40.474827022290015,40.55368383327085,87342800
2019-02-15,40.72333908081055,41.029205909072424,40.563237197753175,40.921675228955706,98507200
2019-02-19,40.84521484375,40.96708613224222,40.50111732800384,40.55368854142776,75891200
2019-02-20,41.108070373535156,41.4163291796934,40.85955489659674,40.90734591375172,104457600
2019-02-21,40.87628173828125,41.18931710625614,40.69467440737777,41.05311251963379,68998800
2019-02-22,41.33269500732422,41.33986347807937,40.952751472416445,41.00054249285786,75652800
2019-02-25,41.63377380371094,42.025665930791185,41.566865658567025,41.617048590535184,87493600
2019-02-26,41.657676696777344,41.889466961350905,41.38048368917295,41.50952344791541,68280800
2019-02-27,41.786712646484375,41.8177784486941,41.27534110158918,41.390043919184656,111341600
2019-02-28,41.37570571899414,41.796275448662115,41.32074622794749,41.65529066256711,112861600
2019-03-01,41.810604095458984,41.85361491133981,41.31356956114267,41.64572200880833,103544800
2019-03-04,42.02089309692383,42.47491321428441,41.57164952876691,41.982658825969885,109744800
2019-03-05,41.94441604614258,42.05672691539834,41.70784564460425,42.04238997825421,78949600
2019-03-06,41.70307922363281,41.93486948700485,41.56448272054905,41.73892157519718,83241600
2019-03-07,41.220375061035156,41.68395551468205,41.10567590789397,41.547747307772866,99185600
2019-03-08,41.31835174560547,41.3565860145986,40.50350166301471,40.69944955693907,95997600
2019-03-11,42.74971389770508,42.802285108230926,41.90141335177229,41.93486742699595,128044000
2019-03-12,43.23002624511719,43.650592312120786,42.862027746045676,43.01257291804957,129870400
2019-03-13,43.42118835449219,43.80113182441466,43.232408933638794,43.55022445223586,124130000
2019-03-14,43.90389633178711,43.99231356123423,43.62431499225489,43.94451888749128,94318000
2019-03-15,44.47500228881836,44.76414398654323,43.906282931668365,44.17152729541817,156171600
2019-03-18,44.92901611328125,45.01742966611717,44.396135583226894,44.3985275038249,104879200
2019-03-19,44.572975158691406,45.16081528556105,44.42721017595446,45.007881832051886,126585600
2019-03-20,44.962467193603516,45.2802826832525,44.1428370053045,44.50127503399161,124140800
2019-03-21,46.61845397949219,46.914764093298665,45.356752279123555,45.40693521269051,204136800
2019-03-22,45.65306091308594,47.23974655431228,45.58854104236857,46.67819214407311,169630800
2019-03-25,45.101070404052734,45.87529432805428,44.58969888594255,45.76298343726282,175381200
2019-03-26,44.635108947753906,46.09037069025252,44.107012085413366,45.79884068672037,199202000
2019-03-27,45.03654479980469,45.34479990696275,44.577744550474875,45.10345294160985,119393600
2019-03-28,45.09628677368164,45.2970112093394,44.81192533338959,45.151246254493074,83121600
2019-03-29,45.39021301269531,45.421278816424476,45.05328030619327,45.361539130004445,94256000
2019-04-01,45.69846725463867,45.80360602937068,45.01504516466666,45.79404928483894,111448000
2019-04-02,46.36275863647461,46.46790102664656,45.653051149033644,45.66260789076761,91062800
2019-04-03,46.68059158325195,46.95539267732806,46.15487943528214,46.1787767679066,93087200
2019-04-04,46.7618408203125,46.924331028637695,46.15249524665033,46.54677574631455,76457200
2019-04-05,47.074867248535156,47.098764578723184,46.81917967116176,46.94343922494232,74106400
2019-04-08,47.81563186645508,47.846694014476945,46.91714492350919,46.93626205487187,103526800
2019-04-09,47.67226791381836,48.472781139280634,47.60774803404576,47.86821582786071,143072800
2019-04-10,47.93989944458008,47.96857697172916,47.35683955756723,47.47631892306262,86781200
2019-04-11,47.54084014892578,48.03070629058641,47.41897250530564,47.99486393841018,83603200
2019-04-12,47.5217170715332,47.82519565149678,46.8860896796702,47.60057388268376,111042800
2019-04-15,47.60774230957031,47.75589918776008,47.316212394506586,47.452420608068394,70146400
